id,value1,value2
5687,73,10,28
5688,25,87,63
5689,52,46,48
5690,96,28,1
5691,65,89,78
5692,75,94,70
5693,48,79,75
5694,45,97,4
5695,62,51,22
5696,88,31,57
5697,27,42,95
5698,50,11,33
5699,98,27,6
5700,52,38,67
5701,65,61,71
5702,34,80,55
5703,99,8,79
5704,85,12,90
5705,5,61,63
5706,79,34,5
5707,68,38,82
5708,79,8,33
5709,72,21,8
5710,49,30,14
5711,54,12,22
5712,57,8,63
5713,28,87,1
5714,88,69,31
5715,92,100,24
5716,48,61,38
5717,46,11,90
5718,62,75,18
5719,95,23,51
5720,71,82,22
5721,11,73,92
5722,56,43,62
5723,46,34,7
5724,13,54,100
5725,96,2,79
5726,84,59,82
5727,66,50,91
5728,14,65,2
5729,5,78,35
5730,2,38,32
5731,39,31,56
5732,41,37,80
5733,84,80,73
5734,94,61,6
5735,59,64,34
5736,18,65,51
5737,7,30,48
5738,60,43,19
5739,40,87,85
5740,76,66,60
5741,54,92,54
5742,97,74,19
5743,45,81,12
5744,9,85,100
5745,8,17,31
5746,18,34,36
5747,20,7,57
5748,42,61,90
5749,44,35,55
5750,54,28,25
5751,41,72,87
5752,71,15,32
5753,70,19,34
5754,57,16,63
5755,93,63,65
5756,90,31,51
5757,67,62,29
5758,82,49,73
5759,65,37,16
5760,54,53,6
5761,62,38,56
5762,27,88,94
5763,45,35,5
5764,77,30,68
5765,64,18,18
5766,37,38,72
5767,39,88,17
5768,58,20,58
5769,3,79,2
5770,84,29,34
5771,4,81,24
5772,95,88,57
5773,18,25,39
5774,76,100,21
5775,5,67,67
5776,85,67,23
5777,54,5,47
5778,66,99,36
5779,88,38,72
5780,94,46,44
5781,54,63,76
5782,79,24,75
5783,59,27,35
5784,1,79,73
5785,90,13,16
5786,64,61,94
5787,8,38,11
5788,5,27,12
5789,24,65,31
5790,15,100,77
5791,76,39,24
5792,14,15,75
5793,95,89,76
5794,8,77,71
5795,14,79,78
5796,71,53,100
5797,3,9,41
5798,14,78,21
5799,66,33,41
5800,27,8,24
5801,40,2,21
5802,66,95,49
5803,26,84,99
5804,61,43,77
5805,91,84,28
5806,12,42,98
5807,88,47,87
5808,56,90,47
5809,97,37,60
5810,46,95,84
5811,83,59,17
5812,76,50,67
5813,21,53,2
5814,80,10,81
5815,55,71,10
5816,74,39,86
5817,16,61,99
5818,68,4,49
5819,44,85,6
5820,4,53,28
5821,98,5,13
5822,48,12,30
5823,100,8,49
5824,47,87,39
5825,50,47,98
5826,29,40,64
5827,83,87,55
5828,92,89,90
5829,34,43,66
5830,55,6,36
5831,44,35,97
5832,12,74,80
5833,58,54,34
5834,85,99,51
5835,36,96,77
5836,73,26,14
5837,66,7,60
5838,1,29,71
5839,93,100,52
5840,41,9,96
5841,27,85,43
5842,60,65,3
5843,42,39,74
5844,41,21,87
5845,11,11,13
5846,49,92,54
5847,63,58,21
5848,95,10,59
5849,16,78,47
5850,88,59,10
5851,5,36,1
5852,34,97,34
5853,15,23,78
5854,72,74,32
5855,7,65,22
5856,13,41,14
5857,99,88,79
5858,63,42,17
5859,37,3,91
5860,11,53,96
5861,44,86,24
5862,28,66,15
5863,34,42,42
5864,43,83,74
5865,20,63,17
5866,44,53,67
5867,63,76,42
5868,72,34,96
5869,97,61,30
5870,15,28,25
5871,78,85,76
5872,21,33,76
5873,58,75,75
5874,5,25,75
5875,9,25,59
5876,84,93,27
5877,91,88,87
5878,79,1,20
5879,74,41,68
5880,85,39,51
5881,24,84,46
5882,95,12,81
5883,71,23,1
5884,96,5,60
5885,8,63,51
5886,89,56,37
5887,96,18,32
5888,75,84,94
5889,12,53,25
5890,33,77,15
5891,84,14,90
5892,58,74,59
5893,70,32,40
5894,10,95,61
5895,5,68,88
5896,100,24,55
5897,39,63,50
5898,9,79,37
5899,58,77,33
5900,78,80,83
5901,7,26,70
5902,19,38,29
5903,34,46,46
5904,60,97,11
5905,17,96,73
5906,36,57,50
5907,9,82,99
5908,73,74,21
5909,71,71,63
5910,25,26,47
5911,28,72,65
5912,59,87,15
5913,59,32,95
5914,4,94,92
5915,44,71,28
5916,71,8,25
5917,15,78,64
5918,87,78,35
5919,3,7,7
5920,63,29,35
5921,53,13,31
5922,63,50,90
5923,40,1,50
5924,94,70,9
5925,20,43,11
5926,47,22,11
5927,77,92,62
5928,65,41,17
5929,94,88,41
5930,89,59,93
5931,78,34,67
5932,82,14,35
5933,84,16,45
5934,48,15,53
5935,38,49,79
5936,81,46,36
5937,52,98,85
5938,8,45,14
5939,72,94,64
5940,50,82,36
5941,85,92,86
5942,1,69,68
5943,85,73,67
5944,20,7,2
5945,5,17,40
5946,24,95,4
5947,74,28,59
5948,85,36,30
5949,7,84,50
5950,46,81,79
5951,75,8,76
5952,26,25,62
5953,30,44,34
5954,87,92,90
5955,58,98,43
5956,57,85,53
5957,79,99,39
5958,16,54,50
5959,3,75,9
5960,76,37,3
5961,39,72,87
5962,84,7,50
5963,44,14,65
5964,33,68,31
5965,7,87,29
5966,46,9,73
5967,82,36,57
5968,75,80,26
5969,98,60,53
5970,73,20,54
5971,65,57,81
5972,33,42,5
5973,98,5,32
5974,55,43,87
5975,53,18,20
5976,97,66,7
5977,55,96,59
5978,38,76,30
5979,13,69,3
5980,100,21,24
5981,78,49,63
5982,29,82,80
5983,18,82,96
5984,58,60,5
5985,17,74,59
5986,24,44,14
5987,100,96,97
5988,74,7,32
5989,72,6,25
5990,79,3,91
5991,44,92,9
5992,68,64,95
5993,42,66,67
5994,1,35,93
5995,92,62,72
5996,60,17,10
5997,22,70,58
5998,6,95,86
5999,49,69,72
6000,52,92,93
6001,17,40,93
6002,34,90,39
6003,18,36,20
6004,57,74,43
6005,25,67,63
6006,78,98,3
6007,50,18,11
6008,49,29,20
6009,30,91,82
6010,26,57,44
6011,21,31,21
6012,68,29,18
6013,44,52,6
6014,13,25,40
6015,67,45,44
6016,61,55,89
6017,96,18,92
6018,85,5,80
6019,24,98,98
6020,16,12,97
6021,61,96,86
6022,30,1,71
6023,90,66,29
6024,31,100,98
6025,82,17,90
6026,72,58,65
6027,43,78,15
6028,83,98,96
6029,44,88,79
6030,76,88,63
6031,33,7,71
6032,71,74,89
6033,65,15,12
6034,61,14,8
6035,20,42,95
6036,63,89,25
6037,63,24,14
6038,39,95,66
6039,45,18,1
6040,18,92,9
6041,3,99,26
6042,90,50,39
6043,93,4,15
6044,15,58,78
6045,12,45,98
6046,3,50,73
6047,33,71,24
6048,91,44,28
6049,3,42,36
6050,67,77,17
6051,85,100,10
6052,95,56,44
6053,64,50,77
6054,43,4,3
6055,16,81,96
6056,87,58,72
6057,40,50,96
6058,74,65,80
6059,78,33,72
6060,42,47,76
6061,23,52,15
6062,96,76,41
6063,95,8,54
6064,87,51,67
6065,89,14,12
6066,55,29,20
6067,52,32,30
6068,97,56,72
6069,30,98,51
6070,8,99,72
6071,33,37,24
6072,93,6,59
6073,90,22,19
6074,67,57,13
6075,50,81,88
6076,100,9,6
6077,65,38,44
6078,36,39,61
6079,35,83,98
6080,67,49,24
6081,52,78,79
6082,61,57,68
6083,61,85,49
6084,35,43,31
6085,22,34,27
6086,45,96,39
6087,53,73,69
6088,99,88,28
6089,47,53,66
6090,77,53,31
6091,42,49,100
6092,62,64,69
6093,37,71,98
6094,80,61,80
6095,44,98,26
6096,89,83,94
6097,20,54,92
6098,43,15,21
6099,98,47,85
6100,82,62,46
6101,84,59,80
6102,100,95,62
6103,28,18,73
6104,54,71,26
6105,20,35,72
6106,1,74,30
6107,44,92,22
6108,86,51,95
6109,2,2,50
6110,20,19,42
6111,23,67,64
6112,22,10,33
6113,3,69,64
6114,86,75,25
6115,57,70,57
6116,56,33,30
6117,21,75,100
6118,73,94,19
6119,40,7,89
6120,48,54,67
6121,42,100,32
6122,22,86,72
6123,89,71,42
6124,75,13,30
6125,23,7,63
6126,44,19,89
6127,52,88,86
6128,12,23,13
6129,64,16,87
6130,79,89,42
6131,13,64,48
6132,31,34,86
6133,84,4,46
6134,66,66,19
6135,20,5,75
6136,88,42,21
6137,32,8,84
6138,22,34,42
6139,8,25,74
6140,5,40,11
6141,64,26,84
6142,82,92,2
6143,18,46,84
6144,63,36,78
6145,75,35,5
6146,89,63,52
6147,34,9,13
6148,75,75,49
6149,21,31,41
6150,44,98,21
6151,11,99,28
6152,50,59,33
6153,82,63,46
6154,15,6,34
6155,73,25,55
6156,60,89,12
6157,66,77,81
6158,31,100,34
6159,23,68,48
6160,14,53,10
6161,57,99,62
6162,5,11,49
6163,37,90,63
6164,13,32,43
6165,98,7,82
6166,20,25,30
6167,60,92,15
6168,69,27,69
6169,6,61,86
6170,78,12,46
6171,57,60,59
6172,83,25,44
6173,2,41,23
6174,92,7,24
6175,86,62,91
6176,58,74,39
6177,37,42,53
6178,17,67,3
6179,82,87,43
6180,47,10,98
6181,60,87,100
6182,7,100,23
6183,21,54,16
6184,35,100,33
6185,20,73,16
6186,92,82,30
6187,87,7,95
6188,24,51,31
6189,17,30,51
6190,92,80,48
6191,73,81,92
6192,34,14,56
6193,74,51,20
6194,51,52,74
6195,82,17,79
6196,71,59,54
6197,35,86,54
6198,31,19,4
6199,100,96,27
6200,24,1,5
6201,94,99,13
6202,43,4,18
6203,38,77,76
6204,40,17,54
6205,34,74,19
6206,50,46,89
6207,40,5,23
6208,23,55,31
6209,59,66,43
6210,59,82,30
6211,70,58,11
6212,26,49,95
6213,40,32,20
6214,83,94,68
6215,25,84,88
6216,41,54,20
6217,44,90,67
6218,34,78,58
6219,50,26,51
6220,91,73,86
6221,22,18,17
6222,65,71,84
6223,46,89,7
6224,53,59,54
6225,91,5,16
6226,50,71,49
6227,27,84,84
6228,10,64,14
6229,51,5,39
6230,5,44,92
6231,39,80,49
6232,57,29,25
6233,100,88,92
6234,40,67,44
6235,23,36,36
6236,23,67,21
6237,14,72,92
6238,6,98,83
6239,37,94,80
6240,88,17,96
6241,66,66,69
6242,16,75,72
6243,64,36,80
6244,83,53,31
6245,4,94,30
6246,4,39,5
6247,47,3,82
6248,75,28,99
6249,27,10,21
6250,64,67,82
6251,89,17,55
6252,19,12,11
6253,12,11,41
6254,82,42,71
6255,35,100,25
6256,28,11,64
6257,52,93,41
6258,91,21,58
6259,35,58,36
6260,3,86,42
6261,82,53,96
6262,67,41,53
6263,49,86,56
6264,1,15,11
6265,51,24,97
6266,67,87,76
6267,20,41,18
6268,22,23,42
6269,41,14,99
6270,99,19,57
6271,71,59,73
6272,21,35,51
6273,94,53,2
6274,22,2,7
6275,6,95,91
6276,93,3,15
6277,59,44,92
6278,96,7,40
6279,49,100,36
6280,11,92,23
6281,20,94,33
6282,100,84,25
6283,10,52,82
6284,55,66,30
6285,38,68,43
6286,43,69,78
6287,21,89,6
6288,47,11,78
6289,78,76,58
6290,12,35,11
6291,83,29,76
6292,88,29,90
6293,73,64,21
6294,13,54,100
6295,27,24,36
6296,35,56,94
6297,40,60,14
6298,51,33,85
6299,17,23,34
6300,67,85,54
6301,89,48,31
6302,33,62,32
6303,18,15,79
6304,30,31,5
6305,64,61,33
6306,29,41,17
6307,95,71,54
6308,44,9,58
6309,16,44,45
6310,39,80,9
6311,88,34,12
6312,86,46,45
6313,41,98,8
6314,67,43,6
6315,3,2,43
6316,63,34,32
6317,68,60,77
6318,62,4,25
6319,69,84,2
6320,35,13,37
6321,82,61,29
6322,78,100,38
6323,92,21,19
6324,20,59,54
6325,88,44,6
6326,67,78,77
6327,20,29,29
6328,3,88,55
6329,18,45,20
6330,25,61,38
6331,30,20,16
6332,21,47,70
6333,14,17,56
6334,1,74,9
6335,3,32,10
6336,23,61,39
6337,38,18,96
6338,66,71,37
6339,8,76,25
6340,95,97,78
6341,53,90,58
6342,87,43,25
6343,97,47,14
6344,10,45,56
6345,45,55,79
6346,49,95,10
6347,33,92,31
6348,62,9,60
6349,62,11,25
6350,49,78,90
6351,62,8,77
6352,88,83,23
6353,94,51,98
6354,78,12,77
6355,48,82,58
6356,86,48,39
6357,27,84,26
6358,55,69,75
6359,92,24,92
6360,70,49,98
6361,81,45,56
6362,6,8,6
6363,22,67,23
6364,33,63,41
6365,25,52,64
6366,87,73,88
6367,61,74,10
6368,55,23,71
6369,25,24,15
6370,78,54,1
6371,33,91,26
6372,95,87,73
6373,48,1,96
6374,90,67,55
6375,57,68,66
6376,1,39,80
6377,46,25,18
6378,67,6,32
6379,11,24,47
6380,63,39,22
6381,51,99,98
6382,51,51,33
6383,49,19,17
6384,72,80,54
6385,78,68,16
6386,1,19,99
6387,69,100,78
6388,39,100,97
6389,59,69,45
6390,39,12,57
6391,3,85,48
6392,7,91,50
6393,91,7,33
6394,98,28,75
6395,61,19,88
6396,26,71,72
6397,90,14,97
6398,61,75,7
6399,15,86,79
6400,45,43,53
6401,80,54,1
6402,77,60,86
6403,82,95,76
6404,42,32,99
6405,20,84,21
6406,14,91,84
6407,47,96,42
6408,43,61,54
6409,13,50,89
6410,54,69,88
6411,21,17,44
6412,74,97,33
6413,76,18,42
6414,74,43,97
6415,7,66,35
6416,30,82,22
6417,8,13,12
6418,31,79,77
6419,63,49,10
6420,83,17,54
6421,23,81,21
6422,31,84,60
6423,66,98,77
6424,86,7,15
6425,3,71,13
6426,69,57,78
6427,10,99,57
6428,82,67,74
6429,91,16,57
6430,5,23,68
6431,56,97,85
6432,47,79,28
6433,36,56,60
6434,61,19,87
6435,17,58,94
6436,11,38,34
6437,49,80,49
6438,27,74,58
6439,51,27,85
6440,91,23,53
6441,83,66,13
6442,100,97,3
6443,84,58,92
6444,75,44,100
6445,71,92,78
6446,30,78,85
6447,16,85,51
6448,14,4,7
6449,3,76,71
6450,14,15,32
6451,38,69,12
6452,99,50,71
6453,41,61,5
6454,82,35,95
6455,63,18,86
6456,98,69,77
6457,84,48,10
6458,40,27,80
6459,91,64,87
6460,97,75,14
6461,37,51,12
6462,60,63,46
6463,94,42,11
6464,23,27,65
6465,40,73,95
6466,81,54,67
6467,61,56,46
6468,5,68,9
6469,88,18,73
6470,64,69,36
6471,57,71,16
6472,29,30,30
6473,67,24,88
6474,22,92,56
6475,28,67,21
6476,78,43,26
6477,72,88,22
6478,96,92,57
6479,39,67,29
6480,85,19,50
6481,78,42,87
6482,37,59,55
6483,21,23,10
6484,92,92,4
6485,82,12,70
6486,48,90,88
6487,43,4,8
6488,100,23,54
6489,24,56,65
6490,9,96,49
6491,37,8,100
6492,59,59,27
6493,86,75,31
6494,49,10,50
6495,91,16,34
6496,99,47,53
6497,59,56,57
6498,78,91,99
6499,22,47,33
6500,11,66,77
6501,75,10,68
6502,53,60,78
6503,5,83,14
6504,32,95,22
6505,74,23,39
6506,82,62,4
6507,1,62,3
6508,62,43,5
6509,52,60,3
6510,62,46,99
6511,96,97,80
6512,34,60,95
6513,99,46,58
6514,50,63,6
6515,35,100,77
6516,43,25,29
6517,4,22,87
6518,79,52,72
6519,51,52,86
6520,98,21,56
6521,12,21,81
6522,24,5,57
6523,47,93,31
6524,93,40,99
6525,73,61,17
6526,18,47,27
6527,91,3,46
6528,35,27,37
6529,94,78,89
6530,20,40,89
6531,43,11,31
6532,22,42,56
6533,15,42,59
6534,2,5,39
6535,18,61,91
6536,87,30,27
6537,97,41,17
6538,94,38,40
6539,15,12,28
6540,68,40,45
6541,17,71,98
6542,95,76,97
6543,77,33,29
6544,69,92,15
6545,31,38,2
6546,58,33,91
6547,64,70,37
6548,96,60,78
6549,21,22,73
6550,26,70,16
6551,9,31,78
6552,57,35,6
6553,72,42,77
6554,32,83,70
6555,80,87,63
6556,23,82,67
6557,15,92,20
6558,22,29,23
6559,57,53,10
6560,47,79,14
6561,97,40,72
6562,25,48,17
6563,31,97,77
6564,16,3,56
6565,52,39,20
6566,45,46,52
6567,71,41,19
6568,35,90,60
6569,92,67,22
6570,78,100,56
6571,71,39,15
6572,6,6,84
6573,13,82,52
6574,100,42,71
6575,93,97,22
6576,62,76,32
6577,77,45,23
6578,27,68,13
6579,38,10,90
6580,80,76,39
6581,65,78,30
6582,46,65,58
6583,20,37,91
6584,51,97,76
6585,63,12,70
6586,40,14,34
6587,62,40,94
6588,40,89,2
6589,51,61,55
6590,82,59,29
6591,55,89,73
6592,38,44,49
6593,18,64,30
6594,44,21,22
6595,8,2,55
6596,20,75,80
6597,96,47,27
6598,91,82,94
6599,86,15,2
6600,11,25,37
6601,48,9,97
6602,11,73,48
6603,59,76,18
6604,71,20,13
6605,97,47,79
6606,57,79,7
6607,45,55,26
6608,64,40,29
6609,99,82,3
6610,12,65,73
6611,52,45,75
6612,9,65,55
6613,84,13,23
6614,14,29,88
6615,73,99,74
6616,35,16,79
6617,1,79,56
6618,57,43,61
6619,70,43,6
6620,96,8,100
6621,20,61,85
6622,10,92,38
6623,71,87,32
6624,21,44,7
6625,41,74,32
6626,33,91,44
6627,7,54,45
6628,65,92,17
6629,67,53,68
6630,95,75,5
6631,92,22,8
6632,43,15,26
6633,11,38,48
6634,46,62,47
6635,32,7,9
6636,94,57,3
6637,25,59,76
6638,88,87,88
6639,81,73,78
6640,29,28,19
6641,59,41,70
6642,74,79,71
6643,39,63,9
6644,52,54,80
6645,48,15,84
6646,16,12,82
6647,54,99,51
6648,25,53,74
6649,11,20,59
6650,15,65,27
6651,63,51,3
6652,9,27,15
6653,37,44,3
6654,31,93,80
6655,30,67,17
6656,22,42,12
6657,51,96,97
6658,32,6,33
6659,9,89,58
6660,39,22,38
6661,4,50,84
6662,89,74,83
6663,36,85,66
6664,12,2,82
6665,7,65,43
6666,69,7,65
6667,80,48,68
6668,95,72,1
6669,78,76,5
6670,83,42,19
6671,65,98,29
6672,18,18,90
6673,52,24,27
6674,9,42,88
6675,41,77,22
6676,42,63,67
6677,85,56,18
6678,71,35,46
6679,30,99,86
6680,82,76,73
6681,58,96,19
6682,99,49,40
6683,45,97,14
6684,61,8,95
6685,78,39,71
6686,13,22,62
6687,49,15,38
6688,66,15,72
6689,90,96,39
6690,58,21,62
6691,18,47,17
6692,18,41,64
6693,72,3,76
6694,7,55,44
6695,1,98,59
6696,36,2,20
6697,27,77,34
6698,73,21,64
6699,82,38,99
6700,27,16,10
6701,15,22,95
6702,67,81,21
6703,69,47,12
6704,85,52,23
6705,77,46,72
6706,38,82,16
6707,16,51,28
6708,79,80,21
6709,80,99,73
6710,39,48,52
6711,46,70,14
6712,53,36,71
6713,99,29,83
6714,80,89,53
6715,4,86,18
6716,11,2,30
6717,48,35,53
6718,54,37,13
6719,24,79,89
6720,82,53,99
6721,91,26,4
6722,77,3,79
6723,48,22,63
6724,94,29,22
6725,73,90,10
6726,54,57,19
6727,48,14,26
6728,17,55,75
6729,99,65,76
6730,45,95,34
6731,93,59,40
6732,69,14,94
6733,18,38,11
6734,72,76,73
6735,90,85,21
6736,57,54,82
6737,23,18,9
6738,71,50,75
6739,83,3,62
6740,33,3,32
6741,33,32,65
6742,79,78,38
6743,6,62,88
6744,88,20,46
6745,98,84,30
6746,80,97,35
6747,24,80,23
6748,76,41,40
6749,11,5,78
6750,70,57,2
6751,85,93,72
6752,100,42,67
6753,2,67,60
6754,68,29,70
6755,83,77,99
6756,62,87,28
6757,87,51,80
6758,95,57,85
6759,36,77,21
6760,44,28,53
6761,9,15,14
6762,2,13,98
6763,5,66,51
6764,82,59,78
6765,33,19,43
6766,49,52,59
6767,68,9,13
6768,81,51,10
6769,94,82,58
6770,43,93,43
6771,21,62,55
6772,52,97,91
6773,76,85,3
6774,92,78,31
6775,93,30,72
6776,44,87,82
6777,5,76,91
6778,97,98,28
6779,10,17,62
6780,67,41,87
6781,7,80,31
6782,79,98,69
6783,48,77,23
6784,41,48,76
6785,60,87,76
6786,31,85,11
6787,79,82,30
6788,17,64,94
6789,2,89,59
6790,79,10,19
6791,32,66,96
6792,17,95,65
6793,32,59,65
6794,47,69,46
6795,47,36,40
6796,6,91,97
6797,11,24,61
6798,20,83,99
6799,35,32,44
6800,53,83,84
6801,82,99,51
6802,63,84,11
6803,36,37,19
6804,82,38,25
6805,81,15,81
6806,41,6,30
6807,35,17,18
6808,54,16,4
6809,94,46,36
6810,64,91,26
6811,40,45,48
6812,46,9,78
6813,94,80,1
6814,39,39,22
6815,84,1,78
6816,33,37,20
6817,88,61,34
6818,89,46,25
6819,7,99,23
6820,29,89,39
6821,57,21,71
6822,85,31,44
6823,74,3,73
6824,26,11,15
6825,86,2,39
6826,74,63,84
6827,8,50,70
6828,46,34,23
6829,52,21,63
6830,47,45,34
6831,38,60,29
6832,42,69,95
6833,37,95,43
6834,17,100,45
6835,96,37,73
6836,54,13,84
6837,75,76,88
6838,85,47,98
6839,3,64,53
6840,79,65,40
6841,83,88,54
6842,23,43,73
6843,8,42,6
6844,4,83,2
6845,25,64,48
6846,91,23,18
6847,17,52,12
6848,52,70,24
6849,29,12,13
6850,22,59,53
6851,62,5,95
6852,16,15,24
6853,13,60,31
6854,65,55,33
6855,46,93,82
6856,94,19,77
6857,52,84,8
6858,42,20,50
6859,11,82,96
6860,51,89,43
6861,25,21,21
6862,4,71,77
6863,30,45,73
6864,86,97,13
6865,100,19,45
6866,5,52,63
6867,80,75,51
6868,53,38,32
6869,46,32,86
6870,64,69,100
6871,94,54,40
6872,84,14,61
6873,89,40,38
6874,20,69,86
6875,72,24,54
6876,25,89,74
6877,35,29,84
6878,66,39,64
6879,78,17,55
6880,75,96,64
6881,9,48,20
6882,74,63,38
6883,75,38,33
6884,28,43,10
6885,50,69,29
6886,90,38,34
6887,24,41,89
6888,76,35,95
6889,41,19,15
6890,66,34,64
6891,67,1,53
6892,34,99,51
6893,38,17,34
6894,100,55,42
6895,82,58,100
6896,85,82,37
6897,75,57,98
6898,39,55,88
6899,3,69,5
6900,69,42,45
6901,27,18,62
6902,93,20,84
6903,61,97,47
6904,84,46,71
6905,82,75,50
6906,6,19,6
6907,66,39,64
6908,4,76,23
6909,90,94,59
6910,46,63,48
6911,90,26,18
6912,35,59,60
6913,64,29,85
6914,23,59,75
6915,61,58,14
6916,88,31,16
6917,100,86,26
6918,29,11,31
6919,93,28,88
6920,54,93,5
6921,37,89,48
6922,51,44,41
6923,68,6,12
6924,12,93,35
6925,65,60,57
6926,51,51,35
6927,52,25,95
6928,79,20,93
6929,37,53,78
6930,37,64,11
6931,95,68,74
6932,1,69,84
6933,75,46,41
6934,44,48,9
6935,23,24,29
6936,65,41,95
6937,99,38,93
6938,70,89,99
6939,67,70,73
6940,83,39,71
6941,62,43,86
6942,61,78,8
6943,33,62,84
6944,3,98,14
6945,73,81,90
6946,49,24,23
6947,77,72,78
6948,27,32,100
6949,9,55,14
6950,2,79,72
6951,41,53,69
6952,56,67,18
6953,20,48,91
6954,92,44,67
6955,20,26,50
6956,53,13,4
6957,1,66,14
6958,97,70,43
6959,59,91,76
6960,18,83,92
6961,81,87,13
6962,38,50,52
6963,18,56,83
6964,44,4,81
6965,7,18,1
6966,52,91,49
6967,87,9,11
6968,5,73,22
6969,37,68,15
6970,82,25,62
6971,42,11,90
6972,1,89,91
6973,29,62,32
6974,53,41,83
6975,51,74,11
6976,11,3,32
6977,98,36,86
6978,27,25,95
6979,20,38,63
6980,98,84,49
6981,6,76,28
6982,60,14,77
6983,32,96,48
6984,71,69,82
6985,22,96,50
6986,79,2,64
6987,67,37,66
6988,89,5,1
6989,88,35,94
6990,81,66,62
6991,73,39,51
6992,100,77,36
6993,9,84,69
6994,48,15,53
6995,31,10,97
6996,76,37,22
6997,5,99,6
6998,27,89,81
6999,51,39,54
7000,45,53,99
7001,44,45,61
7002,88,31,13
7003,94,28,44
7004,72,90,55
7005,47,83,39
7006,33,3,41
7007,5,33,52
7008,26,32,76
7009,90,85,4
7010,45,4,89
7011,50,70,37
7012,79,67,20
7013,79,5,48
7014,40,10,42
7015,34,71,89
7016,93,32,44
7017,65,99,4
7018,93,58,35
7019,95,64,64
7020,1,17,70
7021,50,73,16
7022,64,40,37
7023,7,65,5
7024,59,48,87
7025,57,88,74
7026,86,96,60
7027,93,9,70
7028,37,49,5
7029,20,98,36
7030,44,98,96
7031,83,18,3
7032,93,4,35
7033,90,19,36
7034,8,40,72
7035,27,61,10
7036,8,12,86
7037,12,47,92
7038,98,68,28
7039,39,18,87
7040,72,84,33
7041,10,57,96
7042,41,53,67
7043,5,64,65
7044,3,32,4
7045,70,1,47
7046,82,50,90
7047,45,88,77
7048,23,62,95
7049,42,92,74
7050,20,55,42
7051,23,34,95
7052,98,27,56
7053,25,68,48
7054,85,38,20
7055,76,91,28
7056,47,13,77
7057,11,78,80
7058,38,91,6
7059,93,21,36
7060,52,34,94
7061,50,99,90
7062,61,35,85
7063,71,89,81
7064,64,35,88
7065,86,31,33
7066,36,72,80
7067,28,26,47
7068,43,96,32
7069,79,52,30
7070,22,61,53
7071,38,76,21
7072,67,46,2
7073,89,29,8
7074,11,19,51
7075,73,65,39
7076,28,10,34
7077,82,14,41
7078,80,38,4
7079,68,75,49
7080,98,7,39
7081,8,9,19
7082,21,47,3
7083,40,41,57
7084,11,5,16
7085,79,56,32
7086,42,3,18
7087,92,68,95
7088,61,73,17
7089,37,3,4
7090,92,83,71
7091,97,87,71
7092,77,69,50
7093,25,94,72
7094,57,48,30
7095,29,34,23
7096,82,91,75
7097,19,97,37
7098,83,84,55
7099,28,87,30
7100,3,49,40
7101,40,28,2
7102,50,24,38
7103,69,51,38
7104,64,2,49
7105,57,85,33
7106,86,57,77
7107,57,44,68
7108,53,66,58
7109,5,37,71
7110,35,60,43
7111,27,35,35
7112,10,26,93
7113,40,39,59
7114,33,71,39
7115,87,5,93
7116,29,50,85
7117,81,17,94
7118,71,21,16
7119,97,67,99
7120,84,40,34
7121,47,13,43
7122,73,18,91
7123,90,84,30
7124,48,74,91
7125,48,43,54
7126,88,10,7
7127,4,44,53
7128,9,50,53
7129,7,7,90
7130,43,42,30
7131,27,92,27
7132,90,88,34
7133,58,56,75
7134,65,72,56
7135,4,57,53
7136,15,68,93
7137,97,38,53
7138,84,50,3
7139,29,55,9
7140,13,76,58
7141,3,8,36
7142,76,53,46
7143,31,87,100
7144,88,24,35
7145,23,28,95
7146,96,4,9
7147,72,53,21
7148,50,79,26
7149,51,11,44
7150,69,17,11
7151,16,3,85
7152,48,18,76
7153,86,45,49
7154,74,24,68
7155,94,28,80
7156,77,11,40
7157,1,20,46
7158,28,2,70
7159,76,5,60
7160,36,31,35
7161,17,49,3
7162,76,35,54
7163,76,11,4
7164,70,57,89
7165,23,62,19
7166,56,84,77
7167,1,94,22
7168,8,40,85
7169,34,65,56
7170,29,47,53
7171,86,28,17
7172,21,4,83
7173,80,40,95
7174,20,99,26
7175,55,47,44
7176,65,84,43
7177,89,4,76
7178,73,80,80
7179,99,11,21
7180,99,5,14
7181,68,68,83
7182,37,46,100
7183,42,11,33
7184,71,18,91
7185,20,60,3
7186,12,20,34
7187,19,48,20
7188,55,74,82
7189,70,87,23
7190,28,17,96
7191,63,60,98
7192,10,55,7
7193,1,93,36
7194,98,94,55
7195,37,61,65
7196,97,13,42
7197,45,35,9
7198,7,2,66
7199,56,17,15
7200,66,45,11
7201,97,72,83
7202,55,41,90
7203,15,61,17
7204,31,63,75
7205,97,18,12
7206,50,19,20
7207,84,73,41
7208,51,100,66
7209,28,61,83
7210,93,5,86
7211,11,45,54
7212,8,43,17
7213,53,39,83
7214,45,90,14
7215,73,72,70
7216,83,89,43
7217,23,2,97
7218,92,44,51
7219,47,25,27
7220,43,32,40
7221,84,93,88
7222,34,97,61
7223,37,56,89
7224,98,24,70
7225,55,3,38
7226,6,21,35
7227,70,40,49
7228,9,92,72
7229,71,27,68
7230,32,62,73
7231,34,10,16
7232,62,44,77
7233,28,49,88
7234,25,72,71
7235,5,67,97
7236,94,69,75
7237,36,93,18
7238,41,24,90
7239,12,93,91
7240,38,58,18
